"公司代號","公司名稱","召開法人說明會日期","召開法人說明會時間","召開法人說明會地點","法人說明會擇要訊息","法人說明會簡報內容-中文","法人說明會簡報內容-英文","公司網站是否有提供法人說明會相關資訊","影音連結資訊","其他應敘明事項","歷年法人說明會"
"1210","大成","114/05/27","15:00","線上法說會","114Q1財報說明。","121020250527M001.pdf","121020250527E001.pdf","https://www.dachan.com/conference","","無","查詢"
"1213","大飲","114/12/05","14:00","新北市三重區重陽路三段99號10樓","公司簡介及營運狀況報告","121320251205M001.pdf","121320251205E001.pdf","https://applesidra.com.tw/",法說會影音連結資訊:https://youtu.be/3RORsO2TAH0 ,"中、英文簡報內容檔案於當日會後公告於公開資訊觀測站","查詢"
"1215","卜蜂","114/12/15","14:00","證券交易所一樓資訊展示中心(台北市信義區信義路五段7號)","簡報營運狀況","121520251215M001.pptx","121520251215E001.pptx","https://www.cptwn.com.tw/ec99/rwd1453/category.asp?category_id=21",法說會影音連結資訊:https://webpro.twse.com.tw/WebPortal/vod/101/55EA23079B9E-759B878C-D985-11F0-86F0/?categoryId=101 ,"無","查詢"
"1215","卜蜂","114/09/22","14:00","證券交易所一樓資訊展示中心(台北市信義區信義路五段7號)","簡報營運狀況","121520250922M001.pptx","121520250922E001.pptx","https://www.cptwn.com.tw/ec99/rwd1453/category.asp?category_id=21",法說會影音連結資訊:https://webpro.twse.com.tw/WebPortal/vod/101/F1DEA7E88243-65E10197-9783-11F0-B557/?categoryId=101 ,"無","查詢"
"1215","卜蜂","114/03/24","14:00","證券交易所一樓資訊展示中心(台北市信義區信義路五段7號)","簡報營運狀況","121520250324M001.pptx","121520250324E001.pptx","https://www.cptwn.com.tw/ec99/rwd1453/category.asp?category_id=21",法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/5702515670CA-E0DD22DC-0880-11F0-84E7/?categoryId=101 ,"無","查詢"
"1215","卜蜂","114/06/23","14:00","證券交易所一樓資訊展示中心(台北市信義區信義路五段7號)","簡報營運狀況","121520250623M001.pptx","121520250623E001.pptx","https://www.cptwn.com.tw/ec99/rwd1453/category.asp?category_id=21",法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/67593D575DB3-9DE8A9D3-5003-11F0-B626/?categoryId=101 ,"無","查詢"
"1216","統一","114/11/28","13:30","台北","本公司受邀參加元富證券舉辦之投資人說明會，報告本公司截至114年第三季度之營運與財務概況。","121620251127M001.pdf","121620251127E001.pdf","https://www.uni-president.com.tw/invest/index.html","","無。","查詢"
"1216","統一","114/11/28","08:00","線上法說會","本公司受邀參加元富證券舉辦之線上法說會，報告本公司截至114年第三季度之營運與財務概況。","121620251127M001.pdf","121620251127E001.pdf","https://www.uni-president.com.tw/invest/index.html",中文影音檔網址:1216_220_20251128_ch.mp4 ,"無。","查詢"
"1216","統一","114/03/14","14:00","台北","本公司預計與統一中控、統一實業及大統益舉行聯合法說會。","121620250314M001.pdf","121620250314E001.pdf","https://www.uni-president.com.tw/invest/index.html",中文影音檔網址:1216_217_20250314_ch.mp4 英文影音檔網址:1216_217_20250314_en.mp4 ,"會議簡報及影音檔案將於當日會後揭露及上傳於公開資訊觀測站。","查詢"
"1216","統一","114/06/06","14:00","台北","本公司受邀參加國泰證券所舉辦之2025年第二季產業論壇，報告本公司截至114年第一季之營運與財務概況。","121620250605M001.pdf","121620250605E001.pdf","https://www.uni-president.com.tw/invest/index.html","","無。","查詢"
"1216","統一","114/08/11 至 114/08/12","09:00","新加坡","本公司受邀參加UBS所舉辦之投資人說明會，報告本公司截至114年上半年之營運與財務概況。","121620250808M001.pdf","121620250808E001.pdf","https://www.uni-president.com.tw/invest/index.html","","無。","查詢"
"1217","愛之味","114/12/16","14:30","台北市敦化南路&#12038;段97號16樓第&#12032;會議室","公司簡介與營運狀況說明","121720251216M002.pdf","121720251216E002.pdf","https://www.agv.com.tw/投資&#12040;專區/股東專區/法&#12040;說明會/",法說會影音連結資訊:https://youtu.be/nBngptvyIwQ?si=QXGQqHM6pHZQCOYj ,"無","查詢"
"1217","愛之味","114/09/11","14:30","台北市敦化南路&#12038;段97號16樓第&#12032;會議室","公司簡介與營運狀況說明","121720250911M001.pdf","121720250911E001.pdf","https://www.agv.com.tw/投資人專區/股東專區/法人說明會/",法說會影音連結資訊:https://www.youtube.com/watch?v=uzme1B8cO0E ,"無","查詢"
"1218","泰山","114/12/12","15:00","線上法說會","本公司受邀參加元大證券舉辦之線上法人說明會。","121820251212M001.pdf","121820251212E001.pdf","https://www.taisun.com.tw/investor/legal-person-info/",中文影音檔網址:1218_12_20251212_ch.mp4 ,"無。","查詢"
"1218","泰山","114/09/24","16:00","線上法說會","本公司受邀參加元大證券舉辦之線上法人說明會。","121820250924M001.pdf","121820250924E001.pdf","https://www.taisun.com.tw/investor/legal-person-info/",中文影音檔網址:1218_11_20250924_ch.mp4 ,"無。","查詢"
"1219","福壽","114/09/02","16:00","臺灣證券交易所1樓資訊展示中心(台北市信義路五段7號1樓)","公司營運、財務績效說明及未來展望","121920250902M001.pdf","121920250902E001.pdf","https://www.fwusow.com.tw/",法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/75924E30CA06-8FC60410-87D8-11F0-8CFF/?categoryId=101 ,"無","查詢"
"1220","台榮","114/12/11","16:00","台北市信義區信義路五段7號1樓證券交易所資訊展示中心。","簡報公司營運概況","122020251208M001.pdf","122020251208E001.pdf","",法說會影音連結資訊:https://webpro.twse.com.tw/WebPortal/vod/101/55EA23079B9E-83BED5D0-D668-11F0-86F0/?categoryId=101 ,"無","查詢"
"1220","台榮","114/06/03","14:00","台北市中山區建國北路一段96號12樓","本公司受邀參加台新證券法人說明會，主要內容為簡報公司營運概況","122020250528M001.pdf","122020250528E001.pdf","",法說會影音連結資訊:https://www.youtube.com/watch?v=kt6EzPoaEo8 ,"無","查詢"
"1225","福懋油","114/11/26","14:00","線上法說會","擬於114年11月26日14：00舉行線上法人說明會，報告本公司114年第三季業績成果，欲參加可透過網路連接下列網址參加線上法人說明會https://www.zucast.com/webcast/67PSDvTy","122520251125M001.pptx","122520251125E001.pptx","https://www.fopco.com.tw/",中文影音檔網址:1225_9_20251126_ch.mp4 ,"無","查詢"
"1227","佳格","114/10/28","14:00","線上法說會","受邀參加元富證券舉辦法人說明會，會中就本公司已公開
發布之營運及財務業務狀況做說明。","122720251028M001.pdf","122720251028E001.pdf","https://www.sfworldwide.com/dharma-conference-report",中文影音檔網址:1227_9_20251028_ch.mp4 ,"無","查詢"
"1229","聯華","114/12/05","14:30","線上法人說明會","本公司受邀參加元大證券線上法人說明會，會中就本公司已公開發佈之財務數字及經營績效等相關資訊做說明。","122920251205M001.pdf","122920251205E001.pdf","https://www.lhicholdings.com/investors/3news/Investor-Conference-2/",中文影音檔網址:1229_16_20251205_ch.mp4 ,"無","查詢"
"1229","聯華","114/06/09","15:00","線上法人說明會。","受邀參加
本公司受邀參加統一證券線上法人說明會，會中就本公司已公開發佈之財務數字及經營績效等相關資訊做說明。","122920250605M001.pdf","122920250605E001.pdf","https://www.lhicholdings.com/investors/3news/Investor-Conference-2/",中文影音檔網址:1229_15_20250609_ch.mp4 ,"無","查詢"
"1231","聯華食","114/12/17","14:00","線上法說會","公司簡介及營運概況說明","123120251217M001.pdf","123120251217E001.pdf","https://www.lianhwa.com.tw/info/shareholders-meeting",中文影音檔網址:1231_10_20251217_ch.mp4 ,"無","查詢"
"1232","大統益","114/03/14","14:00","台北","本公司預計與統一企業、統一中控及統一實業在114年3月14日於台北舉行聯合法說會，報告本公司截至113全年度營運與財務概況。","123220250314M001.pdf","123220250314E001.pdf","https://www.ttet.com.tw/",中文影音檔網址:1232_9_20250314_ch.mp4 ,"會議簡報及影音檔將於當日會後揭露及上傳於公開資訊觀測站。","查詢"
"1232","大統益","114/09/19","14:00","線上法說會","本公司受邀參加統一證券舉辦之線上法說會，
說明公司營運概況。","123220250919M001.pdf","123220250919E001.pdf","https://www.ttet.com.tw",中文影音檔網址:1232_10_20250919_ch.mp4 ,"無","查詢"
"1233","天仁","114/12/10","15:00","線上法人說明會","114年度天仁茶業線上法人說明會","123320251124M001.pdf","123320251124E001.pdf","https://www.tenren.com.tw/Content/Downloads/List.aspx?SiteID=10&amp;MmmID=654061447454403423",同步收看網址：:https://www.zucast.com/webcast/f2AdZfXu 法說會影音連結資訊:https://www.tenren.com.tw/Content/Downloads/List.aspx?SiteID=10&MmmID=654061447454403423 ,"公司網站所提供法人說明會相關內容，將於法人說明會後上傳本公司網站。","查詢"
"1234","黑松","114/12/23","14:30","臺灣證券交易所一樓資訊展示中心(台北市信義區信義路五段7號1樓)","公司簡介及營運報告","123420251223M001.pdf","123420251223E001.pdf","https://www.heysong.com.tw/investor/stockconference",法說會影音連結資訊:https://webpro.twse.com.tw/WebPortal/vod/101/B1EBE09315CA-BF98D7A9-DFCD-11F0-A1D0/?categoryId=101 ,"14:00報到，14:30會議開始。","查詢"
"1234","黑松","114/06/17","14:30","臺灣證券交易所一樓資訊展示中心(台北市信義區信義路五段7號1樓)","公司簡介及營運報告","123420250617M001.pdf","123420250617E001.pdf","https://www.heysong.com.tw/investor/stockconference",法說會影音連結資訊:https://webpro.twse.com.tw/WebPortal/vod/101/B9205D2FD766-8C86C1FC-4B4A-11F0-80F7/?categoryId=101 ,"14:00報到，14:30會議開始。","查詢"
"1235","興泰","114/12/16","14:00","本公司二樓會議室(高雄市仁武區高楠公路10號)","2025年前三季營運概況說明","123520251212M001.pdf","123520251212E001.pdf","http://www.goldenbrand.com.tw/legal.php",法說會影音連結資訊:http://www.goldenbrand.com.tw/legal.php ,"無","查詢"
"1236","宏亞","114/12/19","15:30","台北市中正區忠孝西路一段6號7樓","受邀參加福邦證券舉辦之法人說明會，就本公司已公開之財務業務資訊作說明。","123620251219M001.pdf","123620251219E001.pdf","https://www.hunya.com.tw/ir/news",中文影音檔網址:1236_9_20251219_ch.MP4 ,"無","查詢"
"1256","鮮活果汁-KY","114/12/17","14:30","兆豐證券13樓會議室（台北市忠孝東路二段95號13樓）","受邀參加兆豐證券法人說明會，說明本公司營運概況。","125620251217M001.pdf","125620251217E001.pdf","https://www.sunjuice.com/",法說會影音連結資訊:https://www.sunjuice.com/category/avi.html ,"無","查詢"
"1256","鮮活果汁-KY","114/05/27","14:30","兆豐證券13樓會議室（台北市忠孝東路二段95號13樓）","受邀參加兆豐證券法人說明會，說明本公司營運概況。","125620250527M001.pdf","125620250527E001.pdf","https://www.myfreshjuice.com/",法說會影音連結資訊:https://www.myfreshjuice.com/category/avi.html ,"無","查詢"
"1301","台塑","114/09/23","13:30","茹曦酒店 ILLUME TAIPEI(台北市松山區敦化北路100號)","本公司受邀參加群益證券法人說明會，說明本公司營運概況。","130120250922M001.pdf","130120250922E001.pdf","http://www.fpc.com.tw/fpcw/index.php?op=res&amp;id=13&amp;c=22","","無","查詢"
"1301","台塑","114/12/24","15:00","線上法說會","本公司受邀參加國票綜合證券法人說明會，說明本公司營運概況。","130120251223M001.pdf","130120251223E001.pdf","http://www.fpc.com.tw/fpcw/index.php?op=res&amp;id=13&amp;c=22",中文影音檔網址:1301_50_20251224_ch.mp4 ,"報名請洽國票綜合證券02-25288272 Email: cherry18@ibfs.com.tw","查詢"
"1301","台塑","114/03/28","14:30","線上法說會","本公司受邀參加凱基證券舉辦之線上法人說明會","130120250327M002.pdf","130120250327E002.pdf","http://www.fpc.com.tw/fpcw/index.php?op=res&amp;id=13&amp;c=22",法說會影音連結資訊:未輸 ,"報名請洽凱基證券 Email: christine.su@kgi.com","查詢"
"1301","台塑","114/06/25","15:30","線上法說會","本公司受邀參加康和證券線上法說會，說明本公司營運概況。","130120250624M001.pdf","130120250624E001.pdf","http://www.fpc.com.tw/fpcw/index.php?op=res&amp;id=13&amp;c=22",中文影音檔網址:1301_48_20250625_ch.mp4 ,"報名請洽康和證券Email: 113138@concords.com.tw","查詢"
"1303","南亞","114/12/11","15:00","台北茹曦酒店","本公司受邀參加群益金鼎證券舉辦之法人說明會，說明本公司之營運概況。","130320251118M001.pdf","130320251118E001.pdf","https://www.npc.com.tw","","無","查詢"
"1303","南亞","114/03/11","14:30","華南永昌證券","本公司受邀參加華南永昌證券舉辦之法人說明會，說明本公司之營運概況","130320250310M001.pdf","130320250310E001.pdf","http://www.npc.com.tw","","無","查詢"
"1303","南亞","114/08/26","11:15","台北晶華酒店","本公司受邀參加台新證券舉辦法人說明會，說明本公司之營運概況。","130320250825M003.pdf","130320250825E003.pdf","https://www.npc.com.tw",法說會影音連結資訊:https://www.npc.com.tw/j2npc/zhtw/investor/Earnings%20Conference ,"無","查詢"
"1303","南亞","114/11/19","09:40","台北晶華酒店","本公司受邀參加康和證券舉辦之法人說明會，說明本公司之營運概況","130320251118M001.pdf","130320251118E001.pdf","http://www.npc.com.tw","","無","查詢"
"1303","南亞","114/09/05","14:35","台北文華東方酒店","本公司受邀參加國泰證券舉辦之法人說明會，說明本公司之營運概況","130320250825M003.pdf","130320250825E003.pdf","https://www.npc.com.tw","","無","查詢"
"1303","南亞","114/06/17","13:30","台北茹曦酒店","本公司受邀參加群益證券舉辦之法人說明會，說明本公司之營運概況","130320250603M001.pdf","130320250603E001.pdf","http://www.npc.com.tw",法說會影音連結資訊:https://www.npc.com.tw/j2npc/zhtw/investor/Earnings%20Conference ,"無","查詢"
"1303","南亞","114/06/04","10:50","台北晶華酒店","本公司受邀參加元大證券舉辦法人說明會，說明本公司之營運概況。","130320250603M001.pdf","130320250603E001.pdf","http://www.npc.com.tw",法說會影音連結資訊:https://www.npc.com.tw/j2npc/zhtw/investor/Earnings%20Conference ,"無","查詢"
"1304","台聚","114/05/20","14:00","實體暨線上法說會：台北市民生東路三段156號15F會議室","本公司受邀參加群益金鼎證券舉辦之法人說明會：
(1)114年第1季主要產品市場回顧及展望
(2)114年第1季公司財務資訊","130420250520M001.pdf","130420250520E001.pdf","https://www.usife.com.tw/zh-tw/dirInvestor/frmInvestor7",中文影音檔網址:1304_24_20250520_ch.mp4 ,"報名連結:https://www.surveycake.com/s/vvDx8 活動信箱:capitaldiid@capital.com.tw","查詢"
"1304","台聚","114/03/25","14:00","實體暨線上法說會：台北市民生東路三段156號11F會議室","本公司受邀參加群益金鼎證券舉辦之法人說明會：
(1)113年第4季主要產品市場回顧及展望 
(2)113年第4季公司財務資訊","130420250325M001.pdf","130420250325E001.pdf","https://www.usife.com.tw/zh-tw/dirInvestor/frmInvestor7",中文影音檔網址:1304_23_20250325_ch.mp4 ,"報名連結:https://www.surveycake.com/s/3lOm9活動電話:(02)8780-8888#306黃小姐","查詢"
"1304","台聚","114/11/25","14:00","實體暨線上法說會:台北市民生東路三段156號11F會議室","本公司受邀參加群益金鼎證券舉辦之法人說明會：
(1)114年第3季主要產品市場回顧及展望
(2)114年第3季公司財務資訊","130420251125M001.pdf","130420251125E001.pdf","https://www.usife.com.tw/zh-tw/dirInvestor/frmInvestor7",中文影音檔網址:1304_26_20251125_ch.mp4 ,"報名連結:https://www.surveycake.com/s/V8Dvy 活動信箱:capitaldiid@capital.com.tw","查詢"
"1304","台聚","114/08/26","14:00","實體暨線上法說會：台北市民生東路三段156號11樓會議室","本公司受邀參加群益金鼎證券舉辦之法人說明會：
(1)114年第2季主要產品市場回顧及展望
(2)114年第2季公司財務資訊","130420250826M001.pdf","130420250826E001.pdf","https://www.usife.com.tw/zh-tw/dirInvestor/frmInvestor7",中文影音檔網址:1304_25_20250826_ch.mp4 ,"報名連結:https://www.surveycake.com/s/pGYpr 活動信箱:capitaldiid@capital.com.tw","查詢"
"1305","華夏","114/11/21","14:30","台北市信義區信義路五段7號1樓(臺灣證券交易所資訊展示中心)","(1)2025年Q3回顧及Q4展望 (2)公司2025年前3季財務資訊","130520251121M001.pdf","130520251121E001.pdf","https://www.cgpc.com.tw/zh-tw/dirServices/frmServices8.aspx",同步收看網址：:https://webpro.twse.com.tw/WebPortal/ 法說會影音連結資訊:https://webpro.twse.com.tw/WebPortal/vod/101/1BA3ECBCD2BF-D04AD678-C6AE-11F0-AE39/?categoryId=101 ,"無。","查詢"
"1305","華夏","114/03/19","14:30","台北市信義區信義路五段7號1樓(臺灣證券交易所資訊展示中心)","(1)2024年回顧及2025年Q1展望 (2)公司2024年財務資訊","130520250319M001.pdf","130520250319E001.pdf","https://www.cgpc.com.tw/zh-tw/dirServices/frmServices8.aspx",同步收看網址：:https://webpro.twse.com.tw/webportal/?liveChannelId=1 法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/B904774E66AD-61D527E4-0496-11F0-A7CB/?categoryId=101 ,"無。","查詢"
"1305","華夏","114/08/21","14:30","台北市信義區信義路五段7號1樓(臺灣證券交易所資訊展示中心)","(1)2025年Q2回顧及Q3展望 (2)公司2025年上半年財務資訊","130520250821M001.pdf","130520250821E001.pdf","https://www.cgpc.com.tw/zh-tw/dirServices/frmServices8.aspx",同步收看網址：:https://webpro.twse.com.tw/webportal/?liveChannelId=1 法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/413EB08A4E29-CB8D8728-7E62-11F0-8E43/?categoryId=101 ,"無。","查詢"
"1305","華夏","114/05/16","14:30","台北市信義區信義路五段7號1樓(臺灣證券交易所資訊展示中心)","(1)2025年Q1回顧及Q2展望(2)公司2025年Q1財務資訊","130520250516M001.pdf","130520250516E001.pdf","https://www.cgpc.com.tw/zh-tw/dirServices/frmServices8.aspx",同步收看網址：:https://webpro.twse.com.tw/webportal/?liveChannelId=1 法說會影音連結資訊:https://webpro.twse.com.tw/webportal/vod/101/A7CD2AA0E247-9887D89C-322A-11F0-BDEC/?categoryId=101 ,"無。","查詢"
"1307","三芳","114/02/25","14:00","中信證券忠孝分公司(台北市中正區忠孝西路一段6號4樓)","本公司受邀參加中信證券法人說明會,說明本公司之營運狀況","130720250225M001.pdf","130720250225E001.pdf","https://www.sanfang.com/",法說會影音連結資訊:https://reurl.cc/yDq2gD ,"內容檔案於當日會後公告於公開資訊觀測站","查詢"
"1307","三芳","114/09/12","14:00","中信金控總部B棟1302會議室 (南港區經貿二路188號13樓)","本公司受邀參加中信證券法人說明會,說明本公司之營運概況。","130720250912M001.pdf","130720250912E001.pdf","https://www.sanfang.com/",法說會影音連結資訊:https://reurl.cc/MzV2AL ,"內容檔案於當日會後公告於公開資訊觀測站","查詢"
"1308","亞聚","114/11/25","14:00","實體暨線上法說會:台北市民生東路三段156號11F會議室","本公司受邀參加群益金鼎證券舉辦之法人說明會。法說會內容:(1)公司簡介及產品介紹(2)114年第3季營運概況及展望(3)114年第3季財務資訊","130820251125M001.pdf","130820251125E001.pdf","https://www.apc.com.tw/zh-tw/dirServices/frmServices8.aspx",中文影音檔網址:1308_15_20251125_ch.mp4 ,"報名網址: https://www.surveycake.com/s/V8Dvy活動信箱: capitaldiid@capital.com.tw","查詢"
"1308","亞聚","114/03/25","14:00","實體暨線上法說會:台北市民生東路三段156號11樓會議室","本公司受邀參加群益金鼎證券舉辦之法人說明會。法說會內容:(1)公司簡介及產品介紹(2)113年第4季營運概況及展望(3)113年第4季財務資訊","130820250325M001.pptx","130820250325E001.pptx","https://www.apc.com.tw/zh-tw/dirServices/frmServices8.aspx",中文影音檔網址:1308_12_20250325_ch.mp4 ,"線上報名網址:https://www.surveycake.com/s/3lOm9 活動電話:(02)8780-8888#306黃小姐","查詢"
"1308","亞聚","114/08/26","14:00","實體暨線上法說會:台北市民生東路三段156號11樓會議室","本公司受邀參加群益金鼎證券舉辦之法人說明會。法說會內容:(1)公司簡介及產品介紹(2)114年第2季營運概況及展望(3)114年第2季財務資訊","130820250826M001.pdf","130820250826E001.pdf","https://www.apc.com.tw/zh-tw/dirServices/frmServices8.aspx",中文影音檔網址:1308_14_20250826_ch.mp4 ,"報名網址: https://www.surveycake.com/s/pGYpr活動信箱: capitaldiid@capital.com.tw","查詢"
